marketplace_id,category_tree_id,category_id,category_name,conditions_json,fvf_rate,last_synced
EBAY_US,0,13731,Replacement Parts,,,2026-04-09
EBAY_US,0,84079,Telephone Headsets,,,2026-04-09
EBAY_US,0,13734,Soda,,,2026-04-09
EBAY_US,0,13733,Gumball,,,2026-04-09
EBAY_US,0,127443,Cameroon,,,2026-04-09
EBAY_US,0,13706,Stereoviews & Stereoscopes,,,2026-04-09
EBAY_US,0,103481,Digital Scrapbooking,,,2026-04-09
EBAY_US,0,103480,Album Corner Protectors,,,2026-04-09
EBAY_US,0,103482,Instruction Books & Media,,,2026-04-09
EBAY_US,0,103484,Other Scrapbooking Tools,,,2026-04-09
EBAY_US,0,127433,"Collections, Lots",,,2026-04-09
EBAY_US,0,127432,Tunisia,,,2026-04-09
EBAY_US,0,127431,Togo,,,2026-04-09
EBAY_US,0,13716,Video Arcade Machines,,,2026-04-09
EBAY_US,0,13717,Manuals & Guides,,,2026-04-09
EBAY_US,0,13714,Ashtrays,,,2026-04-09
EBAY_US,0,127428,Central African Republic,,,2026-04-09
EBAY_US,0,127426,Mozambique,,,2026-04-09
EBAY_US,0,13718,Replacement Parts,,,2026-04-09
EBAY_US,0,127425,Mauritania,,,2026-04-09
EBAY_US,0,13719,Cash Registers,,,2026-04-09
EBAY_US,0,127424,Morocco,,,2026-04-09
EBAY_US,0,103479,Pine Cones,,,2026-04-09
EBAY_US,0,165659,Gift Wrap,,,2026-04-09
EBAY_US,0,165658,"Unspecified, Unknown Date",,,2026-04-09
EBAY_US,0,165657,"Unspecified, Unknown Date",,,2026-04-09
EBAY_US,0,165656,"Unspecified, Unknown Date",,,2026-04-09
EBAY_US,0,165655,Humorous,,,2026-04-09
EBAY_US,0,165654,Typewriters,,,2026-04-09
EBAY_US,0,165653,Other Collectible Pen Accs,,,2026-04-09
EBAY_US,0,23048,Manuscripts,,,2026-04-09
EBAY_US,0,165652,Ink Refills & Cartridges,,,2026-04-09
EBAY_US,0,165651,Cases,,,2026-04-09
EBAY_US,0,178969,Plumb Bobs,,,2026-04-09
EBAY_US,0,178967,Hobo Nickels,,,2026-04-09
EBAY_US,0,178968,Chalk Lines & Marking Tools,,,2026-04-09
